start_time,second_time,car_value,bus_value,truck_value,car_flow,bus_flow,truck_flow,flow_sum,density,residence_time
2024-05-01 14:37:27,9900.0,6.204358396844766,0.023778220923303464,0.17607030303890048,787.1208914961836,13.148613880770647,69.14861388077064,22.148613880770647,6.4042069208069705,7.740413833298339
2024-05-01 14:42:27,10200.0,5.257765836723228,0.0,0.6335228270905279,931.5664212811658,14.0,85.97290133007286,29.378055985327883,5.891288663813755,8.378892253637131
2024-05-01 14:47:27,10500.0,5.473330809599857,0.03865676115351274,0.10664190288378189,1123.0128866381376,14.0,102.0,17.35142510139557,5.618629473637152,7.849517525515923
2024-05-01 14:52:27,10800.0,4.772998005845137,0.0,0.42406012262912424,1313.5939877370877,15.0,116.16212423356798,17.837875766432028,5.197058128474262,9.604665435638797
2024-05-01 14:57:27,11100.0,4.900021050369771,0.029999220356675155,0.8749855765984903,1519.9991423923427,18.0,149.49988305350126,24.49996101783376,5.805005847324937,10.178414095951311
2024-05-01 15:02:27,11400.0,8.887679296314184,0.0,0.26598197811041246,1765.3497098860812,22.0,170.83779780209954,41.35119120839817,9.153661274424598,7.302634868306478
2024-05-01 15:07:27,11700.0,3.495238631501281,0.05121827068173498,0.7488121354079427,1963.1614225545754,31.0,194.3512691727306,15.878172931826503,4.295269037590959,6.391794535913167
2024-05-01 15:12:27,12000.0,4.099098160563141,0.0,0.1510933025169857,2105.7559560419904,32.0,212.0,17.053885482524336,4.250191463080127,8.368820422728549
2024-05-01 15:17:27,12300.0,5.948921510706188,0.0014869184510313133,0.1263880683376617,2320.0261630979376,39.0,220.0,21.486918451031315,6.076796497494882,8.374962787912033
2024-05-01 15:22:27,12600.0,6.006315336275715,0.0,0.09430927931529332,2529.026319026602,40.0,234.18914493916262,22.675985425861608,6.100624615591008,8.271714930516527
2024-05-01 15:27:27,12900.0,4.933464908251737,0.0,0.8558094517028523,2740.904725851426,42.0,249.58094517028522,28.406402084574978,5.7892743599545895,5.28168169876732
2024-05-01 15:32:27,13200.0,4.88,0.23,0.91,2873.0,43.0,266.0,30.0,6.02,4.5
