start_time,second_time,car_value,bus_value,truck_value,car_flow,bus_flow,truck_flow,flow_sum,density,residence_time
2024-05-01 14:21:03,9600.0,4.493394512271817,0.0,0.4296753322806748,611.9386366298236,10.0,82.69675332280674,17.848376661403375,4.923069844552492,8.56225558405053
2024-05-01 14:26:03,9900.0,5.035511200713649,0.0,1.1341512514036838,754.5141188329748,11.0,107.18727686414441,28.155469024505432,6.169662452117333,8.334018392250616
2024-05-01 14:31:03,10200.0,5.185211811207476,0.026443991890358926,0.553556008109641,902.4224032438565,12.0,119.66945010137051,27.05010182466924,5.765211811207476,7.995364236269564
2024-05-01 14:36:03,10500.0,4.301312148005744,0.03205433093065302,0.6472034861444376,1059.2153767739842,15.0,139.62624296011487,20.457919013295044,4.980569965080834,8.550986174663885
2024-05-01 14:41:03,10800.0,2.5440718810458813,0.0,0.4251491552137884,1208.4648136967091,18.0,151.4147118720394,13.147118720393951,2.96922103625967,8.542766752151584
2024-05-01 14:46:03,11100.0,3.608950460684925,0.23517689006664394,0.2337971727878581,1403.597484117981,19.0,172.0,17.425314485252386,4.077924523539427,9.03553836341464
2024-05-01 14:51:03,11400.0,3.7584134422188042,0.016800527145835464,0.4572021085833418,1566.5595782833316,22.0,191.31994728541645,14.639894570832908,4.232416077947982,10.311779331561683
2024-05-01 14:56:03,11700.0,3.9079171536205712,0.03141158481494087,1.216417336116031,1772.2063675375794,26.03260452804269,221.0326045280427,21.58688150476839,5.155746074551543,10.166068278259576
2024-05-01 15:01:03,12000.0,6.349581887829313,0.0,0.18411525118424432,2029.3890020274107,29.0,240.9052354133771,19.990056319080917,6.533697139013556,9.753602587971976
2024-05-01 15:06:03,12300.0,3.632301005853244,0.007778662987115103,0.16779459675518693,2214.1122618832496,36.0,271.555732597423,14.77786629871151,3.807874265595546,7.8778267450031425
2024-05-01 15:11:03,12600.0,7.200732356366361,0.11883095742437352,0.33864418337332847,2379.223864834206,38.0,289.65049718404595,37.11690425756265,7.658207497164064,8.63011068871243
2024-05-01 15:16:03,12900.0,6.464426143292549,0.06338103514337255,0.41772043815921567,2581.07820173451,41.0,305.0462561387608,27.47687193061961,6.945527616595138,9.000738248615686
2024-05-01 15:21:03,13200.0,4.737703126830036,0.03561830592433228,0.4618727686414441,2768.498214913155,43.0,316.58303581885923,23.166071637718424,5.235194201395813,8.72436178742929
2024-05-01 15:26:03,13500.0,3.397992391294983,0.07246525681328783,0.32059662085511986,2949.3677968009843,46.0,345.34194920024606,15.489067920639783,3.791054268963391,9.717533149809897
2024-05-01 15:31:03,13800.0,7.0277014507864415,0.01717958549232733,0.8384650777237838,3150.679393782289,48.0,367.1410207253836,36.32060621771096,7.883346114002553,8.5375857768561
2024-05-01 15:36:03,14100.0,2.8263140651061143,0.059180903356914234,0.20559716039441941,3342.1911225500535,49.0,381.0546064428724,12.081909664308576,3.0910921288574476,9.207285539685888
2024-05-01 15:41:03,14400.0,5.419189168723486,0.060035701736896874,0.34615502590792335,3514.0668024328925,54.0,407.8862824960525,18.45487001578997,5.8253798963683066,8.780210911646305
2024-05-01 15:46:03,14700.0,3.203684258850277,0.01758913381386918,0.6536502331569735,3691.348047195256,56.75891338138692,430.51782676277384,15.687606330291572,3.8749236258211193,9.478356535255477
2024-05-01 15:51:03,15000.0,4.181537677398427,0.0,1.1115442667213669,3882.4731640008204,60.0,453.15772133360684,17.7892656003282,5.293081944119793,10.981844974092079
2024-05-01 15:56:03,15300.0,5.553308552591042,0.014874745438326,0.238830957424376,4111.604378801395,61.0,477.0083503041116,24.520875760279,5.807014255453744,8.401488065058798
2024-05-01 16:01:03,15600.0,3.878262369904643,0.06782508673023799,0.7030418112170633,4324.028896598244,61.0,492.88403018695107,17.884030186951055,4.6491292678519445,9.104603503131946
2024-05-01 16:06:03,15900.0,3.7250788308185507,0.07732544604463747,0.7227196001373916,4489.990990763594,64.0,514.2494369227246,18.501126154550725,4.52512387700058,8.82158378337447
2024-05-01 16:11:03,16200.0,4.456533602141008,0.031972205450636726,0.9320200067548648,4683.638576706246,66.24413561611819,539.4882712322363,20.295830817595508,5.420525814346509,9.895607803787248
2024-05-01 16:16:03,16500.0,5.55,0.0,0.53,4850.0,70.0,552.0,24.0,6.08,4.93793103448275
