id,class,first_frame,last_frame
809,truck,1605,1607
811,truck,1608,1619
812,car,1610,1624
815,car,1619,1633
816,car,1621,1668
817,car,1622,1629
818,car,1629,1639
822,car,1633,1647
824,car,1645,1653
826,car,1647,1653
827,car,1652,1657
828,car,1654,1665
829,car,1657,1704
831,truck,1659,1662
840,car,1688,1703
843,car,1691,1697
845,car,1693,1700
846,car,1694,1702
851,car,1701,1723
855,car,1709,1726
858,car,1719,1733
859,car,1725,1741
860,car,1728,1740
871,car,1748,1755
877,car,1764,1774
883,car,1770,1778
888,car,1796,1878
890,car,1800,1809
895,truck,1814,1828
897,car,1823,1827
899,truck,1829,1833
901,bus,1833,1842
907,car,1842,1849
910,car,1845,1854
914,car,1849,1860
917,car,1862,1879
918,car,1866,1871
920,car,1872,1881
923,car,1884,1890
924,car,1884,1894
928,car,1889,1898
931,car,1904,1911
933,car,1917,1924
934,car,1919,1923
937,car,1923,1935
938,car,1923,1982
939,car,1925,1929
940,truck,1929,1944
943,car,1933,1993
947,car,1962,1974
949,car,1967,1988
952,car,1970,1990
954,car,1971,1979
956,car,1975,2001
958,car,1976,1986
960,car,1979,1985
962,car,1980,1989
963,car,1981,1987
965,car,1986,1994
966,car,1988,1997
967,car,1989,1993
970,car,1999,2017
971,car,2005,2062
975,car,2018,2034
976,truck,2018,2030
981,car,2027,2041
983,car,2031,2052
985,car,2037,2049
987,car,2043,2050
990,car,2048,2086
991,car,2050,2058
995,car,2054,2075
997,car,2055,2073
1001,car,2063,2070
1006,car,2067,2077
1007,car,2068,2076
1010,car,2071,2085
1016,car,2078,2087
1026,car,2089,2098
1027,car,2090,2103
1031,truck,2093,2103
1032,car,2093,2098
1034,car,2097,2102
1035,car,2103,2105
1037,car,2106,2119
1044,car,2114,2126
1050,car,2126,2168
1053,car,2138,2143
1054,car,2140,2152
1055,car,2142,2152
1056,car,2143,2150
1059,truck,2147,2165
1060,truck,2148,2157
1065,car,2149,2157
1069,car,2154,2182
1074,car,2163,2181
1077,car,2169,2178
1078,car,2169,2214
1083,car,2180,2187
1085,car,2181,2191
1092,car,2185,2195
1093,car,2185,2193
1097,car,2187,2199
1099,car,2191,2201
1101,car,2192,2196
1105,truck,2197,2208
1106,car,2198,2205
1108,truck,2201,2204
1109,car,2202,2222
1110,bus,2203,2223
1111,car,2204,2207
1114,car,2209,2215
1117,car,2213,2219
1119,car,2215,2234
1122,car,2220,2238
1124,car,2222,2235
1125,car,2223,2232
1127,car,2227,2236
1128,car,2227,2247
1129,car,2228,2243
1130,car,2229,2232
1133,car,2235,2256
1134,car,2237,2249
1135,car,2237,2243
1136,car,2238,2256
1140,car,2244,2246
1141,car,2246,2263
1142,car,2246,2257
1143,car,2247,2255
1144,car,2247,2253
1148,car,2253,2258
1151,car,2256,2265
1152,car,2259,2292
1153,car,2262,2273
1163,car,2273,2288
1169,car,2288,2294
1178,car,2295,2299
1180,car,2297,2324
1181,car,2301,2307
1185,truck,2315,2363
1197,car,2336,2349
1198,car,2337,2345
1199,car,2339,2351
1203,car,2343,2350
1204,car,2345,2359
1206,car,2346,2361
1207,car,2348,2352
1208,car,2349,2353
1209,car,2352,2361
1218,car,2363,2372
1227,car,2401,2410
1231,car,2408,2411
1233,truck,2409,2415
1235,car,2414,2485
1236,bus,2416,2429
1238,truck,2421,2429
1239,car,2427,2433
1241,car,2430,2449
1243,car,2432,2451
1244,car,2433,2447
1245,car,2435,2438
1252,car,2442,2459
1254,car,2442,2448
1255,truck,2444,2450
1263,car,2457,2473
1266,car,2462,2481
1267,car,2465,2502
1274,car,2469,2480
1279,car,2473,2481
1282,car,2479,2488
1287,car,2483,2493
1290,car,2486,2496
1294,car,2493,2501
1297,car,2498,2516
1303,car,2504,2510
1304,car,2504,2511
1306,car,2508,2515
1309,car,2511,2518
1312,car,2517,2522
1318,car,2523,2532
1324,car,2526,2532
1333,car,2535,2577
1336,car,2538,2547
1342,car,2547,2560
1348,car,2553,2559
1349,car,2555,2561
1350,car,2560,2569
1351,bus,2562,2565
1354,bus,2566,2580
1359,car,2579,2583
1360,car,2584,2595
1363,car,2607,2613
1377,car,2639,2652
1381,car,2643,2652
1383,car,2648,2662
1384,car,2649,2653
1388,car,2657,2662
1391,car,2659,2672
1396,car,2663,2671
1401,car,2671,2684
1405,car,2675,2689
1408,car,2678,2690
1411,car,2681,2693
1415,car,2685,2695
1422,car,2711,2726
1428,car,2719,2732
1430,car,2720,2724
1431,car,2721,2737
1432,car,2721,2748
1433,car,2726,2746
1436,car,2735,2739
1441,car,2745,2751
1443,car,2751,2766
1444,car,2757,2776
1449,car,2763,2775
1451,car,2768,2775
1456,car,2783,2791
1458,car,2802,2811
1459,car,2804,2872
1460,car,2807,2824
1462,car,2817,2833
1464,car,2820,2833
1466,car,2820,2995
1468,car,2822,2831
1473,car,2834,2840
1478,car,2840,2854
1484,car,2849,2855
1488,bus,2858,2864
1490,car,2863,2875
1491,car,2864,2877
1492,car,2865,2882
1494,car,2869,2882
1496,car,2870,2873
1501,car,2873,2876
1507,car,2879,2891
1508,car,2879,2887
1511,car,2883,2900
1515,truck,2894,2906
1522,car,2903,2915
1524,truck,2934,2997
1529,car,2942,2947
1530,car,2943,2949
1534,car,2947,2960
1535,car,2948,2953
1536,car,2950,2961
1540,car,2952,2968
1541,car,2953,2967
1542,truck,2955,2991
1543,car,2957,2968
1545,car,2961,2967
1550,car,2964,2968
1552,car,2966,2976
1554,car,2966,2977
1555,car,2968,2979
1558,car,2972,2988
1560,car,2976,3018
1561,car,2977,2990
1563,car,2979,2987
1569,car,2984,2993
1571,car,2985,2999
1572,car,2987,2994
1577,car,2990,3003
1578,car,2991,3008
1579,car,2991,2996
1580,car,2993,2995
1581,car,2995,3002
1583,car,3000,3014
1584,car,3011,3052
1587,car,3023,3039
1589,car,3026,3039
1590,car,3030,3041
1594,car,3039,3057
1595,car,3041,3053
1598,car,3047,3060
1603,car,3056,3063
1604,car,3056,3084
1606,bus,3065,3072
1607,car,3066,3077
1614,car,3098,3142
1615,car,3099,3105
1616,car,3101,3115
1619,car,3104,3116
1624,car,3110,3117
1630,car,3120,3134
1631,car,3120,3130
1636,car,3149,3159
1638,bus,3155,3167
1639,car,3156,3247
1641,car,3159,3161
1650,car,3177,3192
1651,car,3177,3194
1653,car,3182,3193
1654,car,3183,3206
1655,car,3186,3195
1658,car,3191,3202
1662,car,3195,3208
1666,car,3201,3210
1670,car,3205,3217
1674,car,3223,3230
1681,car,3229,3242
1684,truck,3233,3238
1687,car,3240,3255
1688,car,3242,3247
1689,car,3245,3249
1691,car,3247,3255
1692,truck,3247,3256
1693,car,3249,3254
1696,car,3252,3268
1698,car,3254,3259
1703,car,3279,3292
1706,car,3282,3293
1709,car,3287,3296
1711,truck,3299,3331
1715,truck,3308,3327
1719,truck,3314,3322
1721,truck,3317,3321
1723,car,3321,3329
1724,car,3321,3326
1729,car,3326,3331
1730,car,3326,3333
1731,car,3326,3330
1732,car,3327,3334
1733,car,3330,3337
1735,car,3332,3407
1736,bus,3333,3336
1737,car,3333,3377
1738,car,3334,3345
1739,truck,3335,3345
1742,car,3338,3345
1744,car,3341,3345
1745,car,3345,3372
1746,car,3346,3365
1747,car,3348,3363
1748,truck,3350,3360
1753,car,3356,3374
1754,car,3361,3374
1756,car,3365,3462
1757,car,3365,3373
1759,car,3368,3380
1770,car,3374,3379
1771,car,3375,3381
1774,car,3378,3389
1778,car,3383,3387
1779,car,3383,3403
1782,car,3387,3399
1784,car,3390,3395
1788,car,3401,3434
1789,car,3402,3410
1793,car,3419,3427
1798,car,3429,3435
1805,car,3440,3445
1806,car,3441,3501
1808,car,3444,3458
1818,car,3477,3493
1824,car,3481,3486
1825,car,3486,3495
1829,car,3500,3507
1834,car,3521,3557
1837,car,3525,3535
1844,car,3531,3537
1846,car,3536,3540
1848,car,3537,3546
1854,car,3541,3549
1857,car,3543,3559
1858,car,3543,3562
1864,car,3554,3563
1868,car,3558,3572
1876,truck,3561,3573
1877,car,3561,3571
1884,car,3579,3585
1886,car,3586,3592
1893,car,3594,3602
1895,car,3595,3611
1897,car,3597,3612
1898,car,3597,3607
1899,car,3600,3609
1903,car,3606,3622
1905,car,3609,3615
1906,car,3616,3628
1909,car,3624,3632
1911,car,3629,3644
1916,car,3641,3643
1919,car,3642,3650
1921,car,3645,3652
1925,bus,3668,3686
1926,car,3668,3675
1937,car,3684,3692
1941,car,3701,3709
1944,car,3723,3735
1945,car,3729,3734
1946,car,3732,3740
1951,truck,3737,3746
1954,car,3740,3752
1956,car,3746,3753
1960,car,3753,3766
1961,truck,3753,3760
1963,car,3758,3777
1966,bus,3762,3834
1967,car,3762,3773
1968,car,3763,3776
1970,car,3765,3769
1974,car,3771,3775
1975,car,3771,3777
1976,car,3771,3793
1980,car,3777,3828
1981,car,3778,3789
1983,car,3781,3793
1987,truck,3789,3800
1988,car,3789,3795
1993,car,3805,3831
1994,car,3812,3867
1996,car,3816,3821
1997,car,3818,3838
2001,car,3821,3830
2007,car,3824,3847
2008,truck,3825,3887
2016,car,3830,3858
2017,car,3831,3838
2023,truck,3835,3842
2025,car,3837,3851
2028,car,3842,3849
2031,car,3846,3861
2033,car,3849,3864
2038,truck,3867,3878
2039,car,3869,3880
2042,car,3871,3877
2047,car,3875,3883
2050,car,3882,3895
2052,car,3882,3902
2055,car,3890,3901
2056,car,3891,3903
2057,car,3894,3903
2060,truck,3897,3903
2062,truck,3901,3912
2066,car,3904,3914
2068,car,3905,3915
2070,car,3906,3913
2073,truck,3908,3914
2077,car,3911,3915
2079,truck,3912,3922
2081,car,3914,3917
2085,car,3918,3932
2090,car,3923,3938
2093,car,3927,3957
2095,car,3930,3947
2096,car,3930,3947
2101,car,3937,3952
2106,car,3950,3958
2107,car,3951,3965
2109,car,3961,3976
2111,car,3962,3970
2116,car,3975,3982
2120,car,3980,3987
2124,car,3991,4010
2126,car,3992,4004
2128,car,4017,4029
2135,car,4027,4035
2136,car,4028,4040
2142,car,4038,4047
2144,car,4040,4092
2151,car,4046,4177
2152,car,4046,4056
2156,car,4055,4066
2160,truck,4057,4066
2163,car,4059,4065
2166,car,4075,4089
2170,car,4077,4085
2175,truck,4083,4093
2177,car,4085,4097
2189,car,4089,4099
2195,car,4099,4114
2197,car,4111,4124
2201,car,4117,4124
2205,car,4121,4130
2206,car,4121,4145
2207,truck,4122,4146
2209,car,4125,4139
2212,car,4130,4135
2216,car,4134,4143
2217,car,4137,4146
2218,car,4148,4169
2222,car,4165,4174
2226,car,4173,4184
2231,car,4188,4197
2234,car,4196,4216
2237,car,4200,4231
2242,car,4205,4213
2244,car,4208,4221
2248,car,4215,4227
2250,car,4220,4234
2258,car,4230,4239
2263,car,4239,4252
2264,car,4244,4248
2271,car,4249,4257
2273,car,4251,4261
2275,car,4256,4274
2279,car,4261,4269
2280,car,4261,4269
2281,car,4262,4272
2282,truck,4263,4268
2283,car,4263,4267
2284,car,4263,4308
2287,car,4267,4282
2295,car,4284,4290
2296,car,4285,4290
2298,car,4293,4299
2302,truck,4309,4316
2306,truck,4314,4322
2311,car,4319,4330
2312,car,4320,4329
2313,car,4322,4332
2315,car,4325,4344
2319,car,4329,4348
2322,truck,4333,4342
2327,car,4337,4346
2328,car,4337,4350
2334,car,4340,4359
2335,car,4340,4346
2338,car,4343,4356
2345,car,4351,4370
2346,car,4355,4364
2347,car,4358,4372
2356,car,4367,4379
2357,car,4368,4521
2362,car,4370,4390
2367,car,4377,4388
2369,car,4380,4398
2374,car,4391,4404
2376,car,4391,4406
2381,car,4424,4429
2382,car,4427,4435
2385,car,4430,4440
2391,car,4464,4470
2394,car,4478,4485
2396,truck,4487,4568
2397,car,4489,4492
2398,truck,4490,4564
2408,car,4499,4503
2412,car,4515,4526
2414,car,4519,4528
2415,car,4520,4581
2418,car,4523,4565
2420,car,4525,4536
2424,truck,4533,4561
2428,car,4541,4545
2432,car,4547,4554
2433,car,4550,4562
2434,car,4555,4566
2436,car,4557,4569
2438,car,4563,4599
2439,car,4566,4581
2442,car,4568,4585
2446,car,4577,4582
2447,car,4579,4594
2448,truck,4580,4590
2449,truck,4584,4593
2450,car,4587,4608
2453,car,4599,4689
2455,car,4601,4605
2459,car,4608,4619
2464,car,4615,4626
2468,car,4640,4647
2471,car,4644,4654
2475,car,4647,4659
2476,car,4647,4650
2480,car,4652,4663
2483,car,4663,4671
2485,car,4674,4682
2490,car,4687,4694
2491,car,4687,4695
2494,car,4691,4708
2497,car,4700,4717
2498,car,4701,4705
2500,car,4701,4706
2501,car,4703,4709
2503,car,4707,4748
2504,car,4708,4718
2506,truck,4711,4746
2507,car,4711,4725
2508,truck,4729,4779
2509,car,4741,4749
2512,car,4754,4761
2515,car,4762,4775
2518,car,4765,4771
2523,car,4770,4779
2527,car,4781,4788
2528,car,4784,4800
2530,car,4785,4815
2539,car,4790,4800
2541,car,4793,4799
2542,car,4793,4803
2545,car,4797,4807
2547,car,4808,4822
2551,car,4814,4824
2552,car,4817,4821
2555,car,4821,4831
2558,car,4824,4833
2559,truck,4827,4840
2566,car,4837,4845
2567,truck,4838,4869
2569,truck,4853,4860
2575,car,4860,4868
2576,car,4861,4872
2579,car,4865,4877
2584,truck,4872,4874
2585,car,4872,4881
2589,car,4873,4878
2590,car,4873,4914
2592,car,4875,4885
2593,car,4875,4882
2598,car,4881,4895
2599,car,4881,4890
2602,car,4886,4896
2607,car,4887,4893
2610,car,4890,4896
2611,car,4892,4902
2613,car,4894,4900
2614,car,4894,4905
2617,car,4897,4905
2618,car,4898,4952
2620,car,4898,4905
2622,car,4901,4910
2624,car,4903,4907
2626,car,4903,4912
2627,car,4905,4911
2628,car,4906,4916
2629,car,4908,4917
2633,car,4910,4919
2635,car,4911,4921
2637,car,4912,4917
2642,car,4918,4927
2643,car,4919,4927
2648,car,4922,4932
2653,car,4925,4935
2657,car,4927,4936
2659,car,4928,4935
2660,car,4929,4935
2661,car,4929,4963
2664,truck,4938,4967
2665,truck,4942,4955
2666,car,4943,4949
2669,car,4949,4957
2670,car,4950,4958
2673,car,4952,4964
2677,car,4957,4980
2679,car,4958,5044
2680,car,4958,4961
2681,car,4959,4966
2683,car,4959,4964
2687,car,4962,4978
2692,car,4963,4972
2693,car,4964,4972
2694,car,4965,4977
2696,car,4970,4977
2700,car,4973,4983
2701,car,4974,4987
2704,car,4978,4985
2705,car,4980,4993
2706,car,4982,5022
2707,car,4991,5001
2710,car,4996,5001
2712,car,4998,5006
2714,car,5001,5012
2715,car,5002,5007
2717,truck,5006,5016
2719,car,5009,5018
2722,truck,5012,5025
2723,car,5012,5020
2724,car,5015,5046
2726,car,5022,5034
2727,car,5027,5031
2728,car,5032,5037
2731,car,5040,5048
2732,car,5052,5064
2733,car,5055,5061
2735,car,5058,5068
2738,car,5060,5077
2740,car,5063,5078
2741,car,5065,5078
2745,car,5072,5083
2746,truck,5076,5083
2749,truck,5079,5094
2753,car,5088,5096
2754,truck,5090,5096
2756,truck,5096,5122
2759,car,5100,5114
2766,car,5112,5124
2768,car,5114,5127
2769,car,5115,5126
2772,truck,5120,5126
2782,truck,5132,5164
2785,truck,5139,5182
2787,truck,5143,5153
2792,car,5155,5171
2794,car,5157,5173
2797,car,5169,5189
2803,car,5175,5191
2807,car,5183,5195
2810,car,5185,5208
2816,car,5195,5203
2817,car,5196,5206
2820,car,5199,5208
2823,car,5201,5216
2826,car,5204,5219
2830,bus,5216,5224
2832,truck,5216,5236
2834,car,5228,5235
2836,car,5229,5234
2840,car,5235,5241
2841,car,5236,5254
2846,truck,5240,5245
2847,car,5240,5254
2852,car,5252,5259
2853,car,5252,5266
2857,car,5263,5276
2859,car,5268,5294
2862,car,5270,5280
2865,car,5274,5283
2868,car,5279,5291
2870,car,5282,5342
2873,car,5285,5296
2877,truck,5289,5291
2882,truck,5292,5297
2885,car,5295,5301
2889,car,5300,5312
2890,car,5300,5306
2891,bus,5300,5360
2892,car,5303,5316
2897,car,5322,5333
2899,car,5330,5337
2900,truck,5330,5341
2904,car,5339,5351
2905,car,5342,5397
2906,car,5345,5360
2908,car,5348,5355
2911,car,5352,5361
2913,car,5356,5363
2915,car,5359,5373
2919,car,5361,5376
2920,car,5378,5421
2921,car,5378,5383
2927,car,5382,5387
2928,car,5382,5391
2933,car,5385,5391
2938,car,5396,5452
2939,car,5400,5410
2943,car,5407,5419
2944,car,5408,5416
2949,car,5413,5424
2950,car,5414,5421
2961,car,5432,5446
2963,car,5435,5443
2965,car,5435,5446
2968,car,5439,5445
2970,truck,5442,5457
2972,car,5445,5461
2973,car,5446,5464
2978,car,5455,5468
2981,car,5460,5468
2984,car,5468,5480
2986,car,5469,5514
2991,car,5473,5481
2992,car,5474,5578
2993,car,5475,5491
2994,car,5475,5494
2997,car,5483,5493
2999,truck,5487,5505
3002,truck,5492,5499
3006,car,5496,5504
3011,car,5501,5517
3028,car,5508,5523
3036,car,5517,5531
3038,truck,5522,5535
3042,car,5546,5553
3044,truck,5559,5589
3045,bus,5563,5578
3046,car,5563,5571
3054,car,5571,5577
3059,car,5576,5592
3060,car,5577,5581
3061,car,5580,5594
3062,car,5583,5585
3065,car,5586,5590
3066,car,5588,5601
3067,car,5591,5598
3070,car,5593,5600
3071,car,5594,5598
3075,car,5597,5607
3076,car,5597,5611
3079,car,5601,5618
3083,car,5606,5620
3089,car,5616,5630
3091,car,5617,5626
3095,car,5623,5641
3096,car,5635,5647
3099,car,5642,5649
3101,truck,5643,5658
3103,car,5645,5657
3106,car,5652,5662
3110,car,5657,5673
3117,car,5667,5682
3123,car,5675,5693
3125,car,5677,5683
3126,car,5684,5714
3129,car,5689,5707
3133,car,5697,5711
3136,car,5705,5716
3139,car,5711,5717
3143,car,5715,5729
3144,truck,5715,5723
3150,car,5720,5734
3157,car,5724,5733
3160,car,5727,5736
3161,car,5727,5734
3164,car,5731,5748
3165,car,5732,5758
3166,car,5733,5735
3167,car,5734,5739
3168,car,5736,5746
3170,car,5739,5875
3171,car,5742,5756
3172,car,5744,5780
3173,car,5744,5774
3174,car,5744,5806
3175,car,5762,5793
3177,car,5765,5777
3178,car,5766,5777
3179,car,5768,5775
3184,car,5773,5783
3189,car,5777,5786
3191,car,5778,5782
3192,truck,5779,5786
3195,car,5786,5802
3197,truck,5789,5794
3199,car,5790,5794
3201,car,5792,5804
3202,car,5792,5805
3204,car,5795,5804
3205,car,5797,5811
3211,car,5816,5829
3214,car,5826,5835
3215,car,5831,5837
3216,car,5835,5844
3219,car,5841,5858
3224,car,5846,5852
3226,car,5851,5864
3233,car,5877,5884
3234,truck,5877,5881
3236,bus,5879,5930
3237,car,5880,5889
3239,truck,5882,5889
3249,car,5922,5928
3251,car,5924,5943
3256,car,5927,5938
3259,car,5930,5943
3266,car,5935,5946
3267,car,5936,5969
3268,car,5937,5953
3269,car,5939,5947
3273,car,5942,5960
3274,car,5943,5950
3277,car,5945,5949
3280,car,5948,5958
3284,car,5953,5960
3285,car,5953,5973
3286,car,5954,5960
3287,car,5958,5967
3289,car,5960,5975
3290,car,5960,5967
3291,car,5963,5972
3294,truck,5967,5986
3295,car,5968,5978
3296,car,5968,5975
3298,truck,5971,5990
3299,bus,5972,6001
3302,car,5977,5984
3303,car,5977,5990
3308,car,5983,6049
3309,car,5984,5997
3311,car,5987,5994
3314,car,5989,6016
3316,car,5989,6004
3317,car,5990,6008
3321,car,6000,6010
3322,car,6001,6008
3324,car,6003,6126
3330,car,6008,6016
3331,car,6009,6014
3332,car,6009,6015
3334,car,6013,6017
3335,car,6016,6025
3336,car,6018,6046
3337,car,6018,6022
3339,car,6019,6042
3340,car,6020,6036
3341,car,6021,6046
3347,car,6029,6042
3348,car,6030,6035
3350,car,6032,6035
3354,truck,6039,6058
3356,car,6041,6052
3361,car,6045,6055
3364,car,6048,6061
3371,car,6056,6078
3373,car,6060,6068
3375,car,6061,6069
3377,truck,6063,6067
3383,car,6068,6082
3386,car,6073,6081
3389,truck,6077,6087
3392,car,6078,6087
3398,bus,6087,6093
3400,car,6088,6097
3403,car,6093,6097
3409,car,6109,6120
3410,truck,6117,6121
3413,car,6122,6165
3414,truck,6123,6138
3415,car,6125,6129
3417,car,6128,6138
3418,car,6128,6142
3420,car,6130,6132
3422,car,6135,6142
3425,car,6138,6146
3426,car,6139,6152
3427,car,6141,6146
3428,car,6143,6166
3429,car,6143,6161
3432,car,6147,6159
3433,car,6147,6162
3435,car,6150,6159
3441,car,6153,6161
3442,car,6156,6172
3443,car,6157,6188
3449,car,6183,6189
3450,car,6190,6197
3452,car,6209,6223
3453,car,6211,6230
3454,car,6213,6221
3458,car,6218,6227
3459,car,6218,6228
3461,car,6224,6232
3463,car,6231,6237
3465,car,6236,6246
3468,car,6241,6251
3472,car,6248,6261
3473,car,6274,6286
3474,car,6283,6294
3477,car,6299,6316
3482,car,6320,6380
3483,car,6323,6338
3485,car,6337,6356
3487,truck,6338,6345
3490,car,6344,6349
3492,car,6345,6347
3494,truck,6349,6358
3497,car,6355,6359
3500,truck,6357,6365
3501,car,6367,6371
3513,car,6390,6400
3515,car,6393,6410
3517,car,6397,6413
3519,car,6405,6413
3522,car,6411,6429
3524,car,6413,6421
3528,car,6417,6423
3529,car,6419,6430
3531,car,6425,6431
3536,car,6440,6453
3541,car,6444,6450
3542,car,6445,6461
3543,car,6446,6448
3546,car,6456,6466
3547,car,6461,6463
3550,truck,6463,6470
3551,car,6463,6473
3552,car,6465,6558
3553,truck,6469,6486
3556,car,6473,6486
3560,car,6475,6483
3561,car,6477,6495
3562,car,6477,6506
3566,car,6489,6495
3574,car,6495,6506
3575,car,6497,6511
3576,car,6505,6556
3582,car,6530,6543
3584,car,6537,6551
3585,car,6540,6550
3591,car,6553,6571
3593,car,6560,6573
3594,car,6560,6569
3595,car,6561,6583
3599,car,6567,6575
3600,car,6569,6581
3602,car,6574,6583
3603,car,6576,6592
3610,car,6591,6595
3614,car,6596,6627
3615,car,6597,6602
3617,car,6601,6611
3618,car,6602,6651
3623,car,6606,6621
3624,car,6614,6641
3626,car,6624,6654
3628,car,6629,6636
3629,car,6633,6638
3630,car,6638,6644
3634,car,6647,6651
